bfvd_entry	accession	virus_taxid	virus_name	host_taxid	host_name	host_bucket
A0A385IRB4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A385IRB4	2301649	Escherichia phage vB_EcoM_IME392	562	Escherichia coli	bacteria
A0A385IRC0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A385IRC0	2301649	Escherichia phage vB_EcoM_IME392	562	Escherichia coli	bacteria
A0A385IRC5_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A385IRC5	2301649	Escherichia phage vB_EcoM_IME392	562	Escherichia coli	bacteria
A0A385IRC9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A385IRC9	2301649	Escherichia phage vB_EcoM_IME392	562	Escherichia coli	bacteria
A0A481S279_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A481S279	2528528	Escherichia phage NC-A	753642	Escherichia coli NC101	bacteria
A0A076YQP8_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A076YQP8	1527514	Escherichia phage EK99P-1	562	Escherichia coli	bacteria
A0A222YWI6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A222YWI6	2014434	Escherichia phage D6	562	Escherichia coli	bacteria
A0A2H4PGL8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2H4PGL8	2048061	Escherichia phage DTL	83333	Escherichia coli K-12	bacteria
A0A2H4PGN1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2H4PGN1	2048061	Escherichia phage DTL	83333	Escherichia coli K-12	bacteria
A0A2H4PGQ5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2H4PGQ5	2048061	Escherichia phage DTL	83333	Escherichia coli K-12	bacteria
A0A2H4PGR5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2H4PGR5	2048061	Escherichia phage DTL	83333	Escherichia coli K-12	bacteria
A0A2H4PGR9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2H4PGR9	2048061	Escherichia phage DTL	83333	Escherichia coli K-12	bacteria
A0A7M1ID29_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7M1ID29	2776769	Escherichia phage vB_EcoM_WL-3	562	Escherichia coli	bacteria
A0A7M1ID34_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A7M1ID34	2776769	Escherichia phage vB_EcoM_WL-3	562	Escherichia coli	bacteria
A0A7M1ID39_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7M1ID39	2776769	Escherichia phage vB_EcoM_WL-3	562	Escherichia coli	bacteria
A0A7M1ID42_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7M1ID42	2776769	Escherichia phage vB_EcoM_WL-3	562	Escherichia coli	bacteria
A0A7M1ID43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A7M1ID43	2776769	Escherichia phage vB_EcoM_WL-3	562	Escherichia coli	bacteria
A0A7M1ID53_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A7M1ID53	2776769	Escherichia phage vB_EcoM_WL-3	562	Escherichia coli	bacteria
A0A7M1ID54_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A7M1ID54	2776769	Escherichia phage vB_EcoM_WL-3	562	Escherichia coli	bacteria
A0A1Z1LX11_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A1Z1LX11	1983554	Escherichia phage vB_EcoS_SH2	1211845	Escherichia coli MC1061	bacteria
A0A384TAF3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A384TAF3	1651198	Enterobacteria phage Kha5h	376725	Escherichia coli O103:H2	bacteria
A0A7M1IDG5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A7M1IDG5	2776769	Escherichia phage vB_EcoM_WL-3	562	Escherichia coli	bacteria
A0A7M1IDG9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7M1IDG9	2776769	Escherichia phage vB_EcoM_WL-3	562	Escherichia coli	bacteria
A0A7M1IDH0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A7M1IDH0	2776769	Escherichia phage vB_EcoM_WL-3	562	Escherichia coli	bacteria
A0A7M1IDH1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7M1IDH1	2776769	Escherichia phage vB_EcoM_WL-3	562	Escherichia coli	bacteria
A0A7M1IDH2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7M1IDH2	2776769	Escherichia phage vB_EcoM_WL-3	562	Escherichia coli	bacteria
A0A7M1IDH3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7M1IDH3	2776769	Escherichia phage vB_EcoM_WL-3	562	Escherichia coli	bacteria
A0A7M1IDH5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A7M1IDH5	2776769	Escherichia phage vB_EcoM_WL-3	562	Escherichia coli	bacteria
A0A7M1IDH7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7M1IDH7	2776769	Escherichia phage vB_EcoM_WL-3	562	Escherichia coli	bacteria
A0A7M1IDH8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7M1IDH8	2776769	Escherichia phage vB_EcoM_WL-3	562	Escherichia coli	bacteria
A0A7M1IDI2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A7M1IDI2	2776769	Escherichia phage vB_EcoM_WL-3	562	Escherichia coli	bacteria
P15235_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	P15235	2886925	Escherichia phage N4	562	Escherichia coli	bacteria
P15235_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	P15235	2886925	Escherichia phage N4	83333	Escherichia coli K-12	bacteria
UPI00226C63A7_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	UPI00226C63A7	2419741	Escherichia phage EcSzw-2	562	Escherichia coli	bacteria
A0A096XEN5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A096XEN5	1458706	Escherichia phage phi191	397453	Escherichia coli O111:H2	bacteria
A0A096XEN6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A096XEN6	1458706	Escherichia phage phi191	397453	Escherichia coli O111:H2	bacteria
A0A096XEP3_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A096XEP3	1458706	Escherichia phage phi191	397453	Escherichia coli O111:H2	bacteria
A0A096XEQ2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A096XEQ2	1458706	Escherichia phage phi191	397453	Escherichia coli O111:H2	bacteria
A0A096XER9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A096XER9	1458706	Escherichia phage phi191	397453	Escherichia coli O111:H2	bacteria
A0A2Z5HHA4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HHA4	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHA6_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HHA6	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHA9_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HHA9	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHB0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HHB0	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHB2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HHB2	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHB3_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HHB3	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHB5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HHB5	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHB6_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HHB6	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHB7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HHB7	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHB9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HHB9	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHJ6_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HHJ6	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHJ7_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A2Z5HHJ7	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHJ8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HHJ8	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHK3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HHK3	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHK4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HHK4	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHK5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HHK5	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHK8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HHK8	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHL1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HHL1	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHL3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HHL3	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHL4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HHL4	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HI15_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HI15	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HI21_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HI21	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HI26_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HI26	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HI28_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HI28	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HI31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HI31	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HI35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HI35	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HI36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HI36	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HI38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HI38	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HI46_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HI46	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HI47_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HI47	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
UPI00018BF9D4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	UPI00018BF9D4	50948	Escherichia phage RB49	562	Escherichia coli	bacteria
A0A0M7QA15_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A0M7QA15	1720493	Escherichia phage slur01	511145	Escherichia coli str. K-12 substr. MG1655	bacteria
A0A0M7QAA9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A0M7QAA9	1720493	Escherichia phage slur01	511145	Escherichia coli str. K-12 substr. MG1655	bacteria
A0A0M7QAH4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A0M7QAH4	1720499	Escherichia phage slur06	562	Escherichia coli	bacteria
A0A2I6TCF4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2I6TCF4	2056768	Escherichia phage YDC107_2	562	Escherichia coli	bacteria
A0A2I6TCF5_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2I6TCF5	2056767	Escherichia phage YDC107_1	562	Escherichia coli	bacteria
A0A2I6TCG1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2I6TCG1	2056768	Escherichia phage YDC107_2	562	Escherichia coli	bacteria
A0A2I6TCG3_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2I6TCG3	2056768	Escherichia phage YDC107_2	562	Escherichia coli	bacteria
A0A2I6TCG4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2I6TCG4	2056768	Escherichia phage YDC107_2	562	Escherichia coli	bacteria
A0A2I6TCG5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2I6TCG5	2056768	Escherichia phage YDC107_2	562	Escherichia coli	bacteria
A0A2I6TCG7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2I6TCG7	2056768	Escherichia phage YDC107_2	562	Escherichia coli	bacteria
A0A2I6TCH2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2I6TCH2	2056768	Escherichia phage YDC107_2	562	Escherichia coli	bacteria
A0A2I6TCH3_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2I6TCH3	2056768	Escherichia phage YDC107_2	562	Escherichia coli	bacteria
A0A2I6TCH5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2I6TCH5	2056768	Escherichia phage YDC107_2	562	Escherichia coli	bacteria
A0A2R3UA36_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2R3UA36	2108117	Escherichia phage myPSH1131	562	Escherichia coli	bacteria
A0A482JGY6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A482JGY6	2530182	Enterobacteria phage CHB7	562	Escherichia coli	bacteria
A0A4Y6E7F7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A4Y6E7F7	2588085	Escherichia phage vB_EcoM_phAPEC6	562	Escherichia coli	bacteria
A0A8G1L6G8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A8G1L6G8	2820396	Escherichia phage vB_EcoP_ZX5	562	Escherichia coli	bacteria
A0A8K1BDZ4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A8K1BDZ4	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1BE01_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A8K1BE01	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1BE03_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A8K1BE03	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1BE05_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A8K1BE05	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1BE08_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A8K1BE08	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1BE16_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A8K1BE16	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1BE30_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A8K1BE30	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1BE31_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A8K1BE31	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1BE47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A8K1BE47	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1BE74_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A8K1BE74	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1BE78_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A8K1BE78	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1BE86_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A8K1BE86	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1BEJ5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A8K1BEJ5	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1BEK2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A8K1BEK2	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1BEK8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A8K1BEK8	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1BEL2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A8K1BEL2	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1BEL6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A8K1BEL6	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1BES5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A8K1BES5	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1BEU3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A8K1BEU3	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1EY64_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A8K1EY64	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1EY68_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A8K1EY68	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1EZD6_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A8K1EZD6	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1EZD9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A8K1EZD9	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1F1E3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A8K1F1E3	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A8K1F1J0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A8K1F1J0	2861289	Escherichia phage KW1E_UTAR	469008	Escherichia coli BL21(DE3)	bacteria
A0A060DBA7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A060DBA7	1498170	Escherichia phage PE3-1	2170723	Escherichia coli O153	bacteria
A0A6B9XE99_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A6B9XE99	2696430	Escherichia phage navn	83333	Escherichia coli K-12	bacteria
A0A6B9XEA1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A6B9XEA1	2696438	Escherichia phage outra	511145	Escherichia coli str. K-12 substr. MG1655	bacteria
A0A6B9XES9_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A6B9XES9	2696449	Escherichia phage tiwna	511145	Escherichia coli str. K-12 substr. MG1655	bacteria
A0A6B9XET4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A6B9XET4	2696450	Escherichia phage tonijn	511145	Escherichia coli str. K-12 substr. MG1655	bacteria
A0A6B9XF02_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A6B9XF02	2696392	Escherichia phage dune	511145	Escherichia coli str. K-12 substr. MG1655	bacteria
A0A6B9XFA6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A6B9XFA6	2696438	Escherichia phage outra	511145	Escherichia coli str. K-12 substr. MG1655	bacteria
A0A6B9XFD8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A6B9XFD8	2696430	Escherichia phage navn	83333	Escherichia coli K-12	bacteria
A0A6B9XFI4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A6B9XFI4	2696438	Escherichia phage outra	511145	Escherichia coli str. K-12 substr. MG1655	bacteria
A0A6B9XFU5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A6B9XFU5	2696438	Escherichia phage outra	511145	Escherichia coli str. K-12 substr. MG1655	bacteria
A0A7S6L1H0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A7S6L1H0	2772057	Escherichia phage JEP8	562	Escherichia coli	bacteria
A0A7S6L245_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A7S6L245	2759218	Escherichia phage JEP1	562	Escherichia coli	bacteria
I7ATL4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	I7ATL4	1204521	Escherichia phage ECML-117	83334	Escherichia coli O157:H7	bacteria
I7ATM1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	I7ATM1	1204521	Escherichia phage ECML-117	83334	Escherichia coli O157:H7	bacteria
I7ATN6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	I7ATN6	1204521	Escherichia phage ECML-117	83334	Escherichia coli O157:H7	bacteria
I7ATN8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	I7ATN8	1204521	Escherichia phage ECML-117	83334	Escherichia coli O157:H7	bacteria
I7ATU0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	I7ATU0	1204522	Escherichia phage ECML-134	83334	Escherichia coli O157:H7	bacteria
A0A0P0IKG5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A0P0IKG5	1735565	Escherichia phage C119	562	Escherichia coli	bacteria
A0A0P0ILQ2_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A0P0ILQ2	1737464	Pbunalikevirus phiFenriz	498388	Escherichia coli C	bacteria
A0A386KMJ4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A386KMJ4	2315486	Escherichia phage FEC19	83334	Escherichia coli O157:H7	bacteria
A0A386KML6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A386KML6	2315486	Escherichia phage FEC19	83334	Escherichia coli O157:H7	bacteria
A0A482JPQ2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A482JPQ2	2528530	Phage NC-G	753642	Escherichia coli NC101	bacteria
A0A6M3H766_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A6M3H766	2713217	Salmonella phage vB_SenS-3	562	Escherichia coli	bacteria
A0A6M3H7F8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A6M3H7F8	2713217	Salmonella phage vB_SenS-3	562	Escherichia coli	bacteria
A0A6M3H7G6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A6M3H7G6	2713217	Salmonella phage vB_SenS-3	562	Escherichia coli	bacteria
A0A7L7SY65_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7L7SY65	2746235	Escherichia phage vB_EcoP_Kapi1	1314835	Escherichia coli MP1	bacteria
A0A5Q2F7D6_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A5Q2F7D6	2663260	Escherichia phage phiv205-1	562	Escherichia coli	bacteria
K4HYU0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	K4HYU0	1229757	Escherichia phage EC6	83334	Escherichia coli O157:H7	bacteria
K4HYX6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	K4HYX6	1229757	Escherichia phage EC6	83334	Escherichia coli O157:H7	bacteria
K4HYY2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	K4HYY2	1229757	Escherichia phage EC6	83334	Escherichia coli O157:H7	bacteria
K4HZ43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	K4HZ43	1237159	Escherichia phage NJ01	562	Escherichia coli	bacteria
A0A140DE43_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A140DE43	10847	Sinsheimervirus phiX174	562	Escherichia coli	bacteria
X2KMG5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	X2KMG5	1458848	Escherichia phage Bp4	562	Escherichia coli	bacteria
X2KMH4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	X2KMH4	1458848	Escherichia phage Bp4	562	Escherichia coli	bacteria
X2KU76_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	X2KU76	1468411	Enterobacteria phage 9g	562	Escherichia coli	bacteria
X2KU94_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	X2KU94	1468411	Enterobacteria phage 9g	562	Escherichia coli	bacteria
Q06727_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	Q06727	2060721	Escherichia phage T2	562	Escherichia coli	bacteria
Q06EJ4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	Q06EJ4	2681602	Escherichia phage RB32	562	Escherichia coli	bacteria
